spend_date,channel,category,marketing_spend
2026-03-06,AJIO,Jackets,459.41
2026-03-07,D2C_APP,Shirts,4952.61
2026-03-07,D2C_APP,T-Shirts,5795.6
2026-03-07,D2C_APP,Jeans,3855.88
2026-03-07,D2C_APP,Co-ords,2642.81
2026-03-07,D2C_APP,Trousers,1754.13
2026-03-07,D2C_APP,Jackets,2022.49
2026-03-07,D2C_WEB,Shirts,3303.14
2026-03-07,D2C_WEB,T-Shirts,4179.59
2026-03-07,D2C_WEB,Jeans,3088.24
2026-03-07,D2C_WEB,Co-ords,1672.48
2026-03-07,D2C_WEB,Trousers,1610.55
2026-03-07,D2C_WEB,Jackets,1333.55
2026-03-07,MYNTRA,Shirts,6519.62
2026-03-07,MYNTRA,T-Shirts,8759.69
2026-03-07,MYNTRA,Jeans,5256.63
2026-03-07,MYNTRA,Co-ords,4462.61
2026-03-07,MYNTRA,Trousers,2552.6
2026-03-07,MYNTRA,Jackets,3165.57
2026-03-07,FLIPKART,Shirts,7317.07
2026-03-07,FLIPKART,T-Shirts,5100.06
2026-03-07,FLIPKART,Jeans,3331.25
2026-03-07,FLIPKART,Co-ords,2582.61
2026-03-07,FLIPKART,Trousers,1784.26
2026-03-07,FLIPKART,Jackets,1871.43
2026-03-07,AJIO,Shirts,3383.15
2026-03-07,AJIO,T-Shirts,2713.72
2026-03-07,AJIO,Jeans,2557.99
2026-03-07,AJIO,Co-ords,1561.12
2026-03-07,AJIO,Trousers,1010.01
2026-03-07,AJIO,Jackets,645.1
2026-03-08,D2C_APP,Shirts,9503.02
2026-03-08,D2C_APP,T-Shirts,6317.07
2026-03-08,D2C_APP,Jeans,4479.51
2026-03-08,D2C_APP,Co-ords,2202.28
2026-03-08,D2C_APP,Trousers,2164.08
2026-03-08,D2C_APP,Jackets,1480.1
2026-03-08,D2C_WEB,Shirts,5468.72
2026-03-08,D2C_WEB,T-Shirts,3104.65
2026-03-08,D2C_WEB,Jeans,3619.0
2026-03-08,D2C_WEB,Co-ords,2524.48
2026-03-08,D2C_WEB,Trousers,1488.73
2026-03-08,D2C_WEB,Jackets,1299.15
2026-03-08,MYNTRA,Shirts,9688.12
2026-03-08,MYNTRA,T-Shirts,4415.36
2026-03-08,MYNTRA,Jeans,3994.06
2026-03-08,MYNTRA,Co-ords,4707.74
2026-03-08,MYNTRA,Trousers,3758.22
2026-03-08,MYNTRA,Jackets,2176.79
2026-03-08,FLIPKART,Shirts,5201.42
2026-03-08,FLIPKART,T-Shirts,3228.13
2026-03-08,FLIPKART,Jeans,2729.39
2026-03-08,FLIPKART,Co-ords,2117.65
2026-03-08,FLIPKART,Trousers,1350.79
2026-03-08,FLIPKART,Jackets,1454.9
2026-03-08,AJIO,Shirts,4281.29
2026-03-08,AJIO,T-Shirts,1869.27
2026-03-08,AJIO,Jeans,1417.33
2026-03-08,AJIO,Co-ords,1249.47
2026-03-08,AJIO,Trousers,1309.83
2026-03-08,AJIO,Jackets,887.92
2026-03-09,D2C_APP,Shirts,6544.74
2026-03-09,D2C_APP,T-Shirts,3757.93
2026-03-09,D2C_APP,Jeans,3276.85
2026-03-09,D2C_APP,Co-ords,2920.71
2026-03-09,D2C_APP,Trousers,1701.32
2026-03-09,D2C_APP,Jackets,1584.5
2026-03-09,D2C_WEB,Shirts,2770.72
2026-03-09,D2C_WEB,T-Shirts,2187.85
2026-03-09,D2C_WEB,Jeans,1731.79
2026-03-09,D2C_WEB,Co-ords,1257.17
2026-03-09,D2C_WEB,Trousers,980.78
2026-03-09,D2C_WEB,Jackets,897.68
2026-03-09,MYNTRA,Shirts,9176.33
2026-03-09,MYNTRA,T-Shirts,5047.09
2026-03-09,MYNTRA,Jeans,4117.68
2026-03-09,MYNTRA,Co-ords,3245.7
2026-03-09,MYNTRA,Trousers,2130.0
2026-03-09,MYNTRA,Jackets,1952.56
2026-03-09,FLIPKART,Shirts,3228.0
2026-03-09,FLIPKART,T-Shirts,2639.9
2026-03-09,FLIPKART,Jeans,2452.73
2026-03-09,FLIPKART,Co-ords,2188.9
2026-03-09,FLIPKART,Trousers,1040.54
2026-03-09,FLIPKART,Jackets,975.51
2026-03-09,AJIO,Shirts,2258.44
2026-03-09,AJIO,T-Shirts,1458.85
2026-03-09,AJIO,Jeans,1286.72
2026-03-09,AJIO,Co-ords,937.79
2026-03-09,AJIO,Trousers,1115.83
2026-03-09,AJIO,Jackets,468.63
2026-03-10,D2C_APP,Shirts,4628.46
2026-03-10,D2C_APP,T-Shirts,4211.61
2026-03-10,D2C_APP,Jeans,2396.12
2026-03-10,D2C_APP,Co-ords,2880.97
2026-03-10,D2C_APP,Trousers,1320.2
2026-03-10,D2C_APP,Jackets,1973.29
2026-03-10,D2C_WEB,Shirts,2834.91
2026-03-10,D2C_WEB,T-Shirts,2499.14
2026-03-10,D2C_WEB,Jeans,2053.53
2026-03-10,D2C_WEB,Co-ords,1709.12
2026-03-10,D2C_WEB,Trousers,1652.1
2026-03-10,D2C_WEB,Jackets,954.08
2026-03-10,MYNTRA,Shirts,5546.98
2026-03-10,MYNTRA,T-Shirts,5009.68
2026-03-10,MYNTRA,Jeans,2779.73
2026-03-10,MYNTRA,Co-ords,2453.25
2026-03-10,MYNTRA,Trousers,2449.5
2026-03-10,MYNTRA,Jackets,1364.34
2026-03-10,FLIPKART,Shirts,5221.59
2026-03-10,FLIPKART,T-Shirts,3763.41
2026-03-10,FLIPKART,Jeans,3454.16
2026-03-10,FLIPKART,Co-ords,2062.25
2026-03-10,FLIPKART,Trousers,1347.88
2026-03-10,FLIPKART,Jackets,1353.04
2026-03-10,AJIO,Shirts,2736.49
2026-03-10,AJIO,T-Shirts,1609.0
2026-03-10,AJIO,Jeans,1683.86
2026-03-10,AJIO,Co-ords,927.53
2026-03-10,AJIO,Trousers,793.38
2026-03-10,AJIO,Jackets,489.18
2026-03-11,D2C_APP,Shirts,6817.8
2026-03-11,D2C_APP,T-Shirts,4802.71
2026-03-11,D2C_APP,Jeans,3661.12
2026-03-11,D2C_APP,Co-ords,2418.9
2026-03-11,D2C_APP,Trousers,1961.46
2026-03-11,D2C_APP,Jackets,1264.79
2026-03-11,D2C_WEB,Shirts,4233.44
2026-03-11,D2C_WEB,T-Shirts,3192.24
2026-03-11,D2C_WEB,Jeans,2967.57
2026-03-11,D2C_WEB,Co-ords,1824.25
2026-03-11,D2C_WEB,Trousers,1456.44
2026-03-11,D2C_WEB,Jackets,1248.57
2026-03-11,MYNTRA,Shirts,7999.52
2026-03-11,MYNTRA,T-Shirts,4644.94
2026-03-11,MYNTRA,Jeans,3741.09
2026-03-11,MYNTRA,Co-ords,3578.75
2026-03-11,MYNTRA,Trousers,2623.66
2026-03-11,MYNTRA,Jackets,1991.44
2026-03-11,FLIPKART,Shirts,4039.16
2026-03-11,FLIPKART,T-Shirts,2418.87
2026-03-11,FLIPKART,Jeans,1900.35
2026-03-11,FLIPKART,Co-ords,2269.21
2026-03-11,FLIPKART,Trousers,1481.86
2026-03-11,FLIPKART,Jackets,1495.14
2026-03-11,AJIO,Shirts,2547.66
2026-03-11,AJIO,T-Shirts,1680.26
2026-03-11,AJIO,Jeans,1548.52
2026-03-11,AJIO,Co-ords,1323.28
2026-03-11,AJIO,Trousers,695.13
2026-03-11,AJIO,Jackets,875.47
2026-03-12,D2C_APP,Shirts,6482.72
2026-03-12,D2C_APP,T-Shirts,4216.91
2026-03-12,D2C_APP,Jeans,2899.03
2026-03-12,D2C_APP,Co-ords,1965.94
2026-03-12,D2C_APP,Trousers,2284.51
2026-03-12,D2C_APP,Jackets,1501.63
2026-03-12,D2C_WEB,Shirts,4705.13
2026-03-12,D2C_WEB,T-Shirts,3466.47
2026-03-12,D2C_WEB,Jeans,2777.33
2026-03-12,D2C_WEB,Co-ords,1361.82
2026-03-12,D2C_WEB,Trousers,1592.81
2026-03-12,D2C_WEB,Jackets,912.57
2026-03-12,MYNTRA,Shirts,7825.19
2026-03-12,MYNTRA,T-Shirts,4951.83
2026-03-12,MYNTRA,Jeans,4804.19
2026-03-12,MYNTRA,Co-ords,3452.51
2026-03-12,MYNTRA,Trousers,1641.77
2026-03-12,MYNTRA,Jackets,1836.02
2026-03-12,FLIPKART,Shirts,4860.19
2026-03-12,FLIPKART,T-Shirts,3242.98
2026-03-12,FLIPKART,Jeans,2384.22
2026-03-12,FLIPKART,Co-ords,1608.13
2026-03-12,FLIPKART,Trousers,1214.33
2026-03-12,FLIPKART,Jackets,984.03
2026-03-12,AJIO,Shirts,2523.05
2026-03-12,AJIO,T-Shirts,1810.73
2026-03-12,AJIO,Jeans,1602.16
2026-03-12,AJIO,Co-ords,1050.18
2026-03-12,AJIO,Trousers,698.95
2026-03-12,AJIO,Jackets,881.75
2026-03-13,D2C_APP,Shirts,5622.1
2026-03-13,D2C_APP,T-Shirts,5078.34
2026-03-13,D2C_APP,Jeans,3187.59
2026-03-13,D2C_APP,Co-ords,1662.03
2026-03-13,D2C_APP,Trousers,1669.36
2026-03-13,D2C_APP,Jackets,1531.34
2026-03-13,D2C_WEB,Shirts,4886.63
2026-03-13,D2C_WEB,T-Shirts,2257.96
2026-03-13,D2C_WEB,Jeans,1563.09
2026-03-13,D2C_WEB,Co-ords,1750.26
2026-03-13,D2C_WEB,Trousers,1440.69
2026-03-13,D2C_WEB,Jackets,1098.95
2026-03-13,MYNTRA,Shirts,5771.87
2026-03-13,MYNTRA,T-Shirts,5880.03
2026-03-13,MYNTRA,Jeans,3847.23
2026-03-13,MYNTRA,Co-ords,1931.73
2026-03-13,MYNTRA,Trousers,2589.34
2026-03-13,MYNTRA,Jackets,2217.49
2026-03-13,FLIPKART,Shirts,3295.69
2026-03-13,FLIPKART,T-Shirts,3429.17
2026-03-13,FLIPKART,Jeans,3309.96
2026-03-13,FLIPKART,Co-ords,2203.14
2026-03-13,FLIPKART,Trousers,1371.96
2026-03-13,FLIPKART,Jackets,895.65
2026-03-13,AJIO,Shirts,2995.2
2026-03-13,AJIO,T-Shirts,2255.91
2026-03-13,AJIO,Jeans,1150.78
2026-03-13,AJIO,Co-ords,946.13
2026-03-13,AJIO,Trousers,921.14
2026-03-13,AJIO,Jackets,880.62
2026-03-14,D2C_APP,Shirts,9450.13
2026-03-14,D2C_APP,T-Shirts,3697.64
2026-03-14,D2C_APP,Jeans,3341.1
2026-03-14,D2C_APP,Co-ords,2683.87
2026-03-14,D2C_APP,Trousers,2694.86
2026-03-14,D2C_APP,Jackets,1761.07
2026-03-14,D2C_WEB,Shirts,4378.87
2026-03-14,D2C_WEB,T-Shirts,4682.89
2026-03-14,D2C_WEB,Jeans,3399.03
2026-03-14,D2C_WEB,Co-ords,2525.15
2026-03-14,D2C_WEB,Trousers,1439.51
2026-03-14,D2C_WEB,Jackets,1569.26
2026-03-14,MYNTRA,Shirts,10560.47
2026-03-14,MYNTRA,T-Shirts,5087.86
2026-03-14,MYNTRA,Jeans,6717.93
2026-03-14,MYNTRA,Co-ords,3061.24
2026-03-14,MYNTRA,Trousers,3055.62
2026-03-14,MYNTRA,Jackets,2897.53
2026-03-14,FLIPKART,Shirts,4605.68
2026-03-14,FLIPKART,T-Shirts,3237.72
2026-03-14,FLIPKART,Jeans,4571.41
2026-03-14,FLIPKART,Co-ords,2203.63
2026-03-14,FLIPKART,Trousers,2247.21
2026-03-14,FLIPKART,Jackets,1885.5
2026-03-14,AJIO,Shirts,4273.77
2026-03-14,AJIO,T-Shirts,1622.18
2026-03-14,AJIO,Jeans,1578.47
2026-03-14,AJIO,Co-ords,1397.72
2026-03-14,AJIO,Trousers,926.25
2026-03-14,AJIO,Jackets,1056.76
2026-03-15,D2C_APP,Shirts,5518.91
2026-03-15,D2C_APP,T-Shirts,5929.5
2026-03-15,D2C_APP,Jeans,3364.15
2026-03-15,D2C_APP,Co-ords,2990.01
2026-03-15,D2C_APP,Trousers,2943.8
2026-03-15,D2C_APP,Jackets,1946.58
2026-03-15,D2C_WEB,Shirts,3285.85
2026-03-15,D2C_WEB,T-Shirts,3961.51
2026-03-15,D2C_WEB,Jeans,3050.73
2026-03-15,D2C_WEB,Co-ords,2388.55
2026-03-15,D2C_WEB,Trousers,2150.82
2026-03-15,D2C_WEB,Jackets,1577.19
2026-03-15,MYNTRA,Shirts,10136.16
2026-03-15,MYNTRA,T-Shirts,4436.62
2026-03-15,MYNTRA,Jeans,3837.38
2026-03-15,MYNTRA,Co-ords,2657.46
2026-03-15,MYNTRA,Trousers,3804.28
2026-03-15,MYNTRA,Jackets,2540.2
2026-03-15,FLIPKART,Shirts,4670.96
2026-03-15,FLIPKART,T-Shirts,5563.0
2026-03-15,FLIPKART,Jeans,4526.04
2026-03-15,FLIPKART,Co-ords,2259.55
2026-03-15,FLIPKART,Trousers,1279.27
2026-03-15,FLIPKART,Jackets,1407.31
2026-03-15,AJIO,Shirts,2795.1
2026-03-15,AJIO,T-Shirts,1898.53
2026-03-15,AJIO,Jeans,2131.86
2026-03-15,AJIO,Co-ords,1490.24
2026-03-15,AJIO,Trousers,1372.03
2026-03-15,AJIO,Jackets,691.62
2026-03-16,D2C_APP,Shirts,4278.27
2026-03-16,D2C_APP,T-Shirts,5325.33
2026-03-16,D2C_APP,Jeans,3556.16
2026-03-16,D2C_APP,Co-ords,1833.95
2026-03-16,D2C_APP,Trousers,2011.51
2026-03-16,D2C_APP,Jackets,1445.69
2026-03-16,D2C_WEB,Shirts,4776.79
2026-03-16,D2C_WEB,T-Shirts,2340.68
2026-03-16,D2C_WEB,Jeans,2228.64
2026-03-16,D2C_WEB,Co-ords,1673.98
2026-03-16,D2C_WEB,Trousers,1003.13
2026-03-16,D2C_WEB,Jackets,945.73
2026-03-16,MYNTRA,Shirts,6106.48
2026-03-16,MYNTRA,T-Shirts,5826.3
2026-03-16,MYNTRA,Jeans,2935.52
2026-03-16,MYNTRA,Co-ords,2853.29
2026-03-16,MYNTRA,Trousers,2813.78
2026-03-16,MYNTRA,Jackets,1859.58
2026-03-16,FLIPKART,Shirts,3860.67
2026-03-16,FLIPKART,T-Shirts,3467.84
2026-03-16,FLIPKART,Jeans,1814.23
2026-03-16,FLIPKART,Co-ords,1762.96
2026-03-16,FLIPKART,Trousers,1743.69
2026-03-16,FLIPKART,Jackets,1198.86
2026-03-16,AJIO,Shirts,2989.62
2026-03-16,AJIO,T-Shirts,2183.91
2026-03-16,AJIO,Jeans,1577.56
2026-03-16,AJIO,Co-ords,787.0
2026-03-16,AJIO,Trousers,1008.55
2026-03-16,AJIO,Jackets,630.86
2026-03-17,D2C_APP,Shirts,7015.76
2026-03-17,D2C_APP,T-Shirts,3049.64
2026-03-17,D2C_APP,Jeans,3617.63
2026-03-17,D2C_APP,Co-ords,2930.6
2026-03-17,D2C_APP,Trousers,1375.28
2026-03-17,D2C_APP,Jackets,1580.39
2026-03-17,D2C_WEB,Shirts,3999.36
2026-03-17,D2C_WEB,T-Shirts,3526.12
2026-03-17,D2C_WEB,Jeans,2814.15
2026-03-17,D2C_WEB,Co-ords,1907.02
2026-03-17,D2C_WEB,Trousers,1574.67
2026-03-17,D2C_WEB,Jackets,751.16
2026-03-17,MYNTRA,Shirts,6489.87
2026-03-17,MYNTRA,T-Shirts,4667.0
2026-03-17,MYNTRA,Jeans,3534.52
2026-03-17,MYNTRA,Co-ords,2765.13
2026-03-17,MYNTRA,Trousers,2654.4
2026-03-17,MYNTRA,Jackets,2116.5
2026-03-17,FLIPKART,Shirts,3906.9
2026-03-17,FLIPKART,T-Shirts,4149.16
2026-03-17,FLIPKART,Jeans,3330.92
2026-03-17,FLIPKART,Co-ords,2338.94
2026-03-17,FLIPKART,Trousers,1707.45
2026-03-17,FLIPKART,Jackets,1465.85
2026-03-17,AJIO,Shirts,3055.86
2026-03-17,AJIO,T-Shirts,1834.3
2026-03-17,AJIO,Jeans,1885.82
2026-03-17,AJIO,Co-ords,1150.8
2026-03-17,AJIO,Trousers,760.33
2026-03-17,AJIO,Jackets,826.88
2026-03-18,D2C_APP,Shirts,6463.37
2026-03-18,D2C_APP,T-Shirts,3419.12
2026-03-18,D2C_APP,Jeans,3970.17
2026-03-18,D2C_APP,Co-ords,2649.19
2026-03-18,D2C_APP,Trousers,2056.66
2026-03-18,D2C_APP,Jackets,1733.2
2026-03-18,D2C_WEB,Shirts,4052.95
2026-03-18,D2C_WEB,T-Shirts,3590.79
2026-03-18,D2C_WEB,Jeans,1991.95
2026-03-18,D2C_WEB,Co-ords,1900.9
2026-03-18,D2C_WEB,Trousers,1395.48
2026-03-18,D2C_WEB,Jackets,723.15
2026-03-18,MYNTRA,Shirts,5834.65
2026-03-18,MYNTRA,T-Shirts,4988.27
2026-03-18,MYNTRA,Jeans,5219.65
2026-03-18,MYNTRA,Co-ords,3391.54
2026-03-18,MYNTRA,Trousers,2199.97
2026-03-18,MYNTRA,Jackets,2272.57
2026-03-18,FLIPKART,Shirts,3149.49
2026-03-18,FLIPKART,T-Shirts,2432.52
2026-03-18,FLIPKART,Jeans,2456.69
2026-03-18,FLIPKART,Co-ords,2131.63
2026-03-18,FLIPKART,Trousers,1003.47
2026-03-18,FLIPKART,Jackets,1414.02
2026-03-18,AJIO,Shirts,2151.38
2026-03-18,AJIO,T-Shirts,2082.26
2026-03-18,AJIO,Jeans,1959.23
2026-03-18,AJIO,Co-ords,869.83
2026-03-18,AJIO,Trousers,822.69
2026-03-18,AJIO,Jackets,888.91
2026-03-19,D2C_APP,Shirts,4799.19
2026-03-19,D2C_APP,T-Shirts,4324.85
2026-03-19,D2C_APP,Jeans,3077.85
2026-03-19,D2C_APP,Co-ords,2327.01
2026-03-19,D2C_APP,Trousers,1554.1
2026-03-19,D2C_APP,Jackets,1163.76
2026-03-19,D2C_WEB,Shirts,5015.77
2026-03-19,D2C_WEB,T-Shirts,3097.37
2026-03-19,D2C_WEB,Jeans,1693.12
2026-03-19,D2C_WEB,Co-ords,1753.7
2026-03-19,D2C_WEB,Trousers,1597.01
2026-03-19,D2C_WEB,Jackets,1010.3
2026-03-19,MYNTRA,Shirts,8992.43
2026-03-19,MYNTRA,T-Shirts,5419.65
2026-03-19,MYNTRA,Jeans,2956.9
2026-03-19,MYNTRA,Co-ords,2356.99
2026-03-19,MYNTRA,Trousers,1829.55
2026-03-19,MYNTRA,Jackets,1919.48
2026-03-19,FLIPKART,Shirts,4225.97
2026-03-19,FLIPKART,T-Shirts,4119.62
2026-03-19,FLIPKART,Jeans,2450.23
2026-03-19,FLIPKART,Co-ords,1357.05
2026-03-19,FLIPKART,Trousers,1553.23
2026-03-19,FLIPKART,Jackets,968.61
2026-03-19,AJIO,Shirts,2228.62
2026-03-19,AJIO,T-Shirts,1474.14
2026-03-19,AJIO,Jeans,1207.39
2026-03-19,AJIO,Co-ords,1273.12
2026-03-19,AJIO,Trousers,1098.96
2026-03-19,AJIO,Jackets,517.27
2026-03-20,D2C_APP,Shirts,7322.98
2026-03-20,D2C_APP,T-Shirts,5113.04
2026-03-20,D2C_APP,Jeans,4462.24
2026-03-20,D2C_APP,Co-ords,2095.67
2026-03-20,D2C_APP,Trousers,1762.69
2026-03-20,D2C_APP,Jackets,1940.2
2026-03-20,D2C_WEB,Shirts,4687.62
2026-03-20,D2C_WEB,T-Shirts,1885.02
2026-03-20,D2C_WEB,Jeans,2168.17
2026-03-20,D2C_WEB,Co-ords,1396.66
2026-03-20,D2C_WEB,Trousers,1642.5
2026-03-20,D2C_WEB,Jackets,1313.97
2026-03-20,MYNTRA,Shirts,8729.15
2026-03-20,MYNTRA,T-Shirts,6060.65
2026-03-20,MYNTRA,Jeans,2901.4
2026-03-20,MYNTRA,Co-ords,2935.94
2026-03-20,MYNTRA,Trousers,2475.3
2026-03-20,MYNTRA,Jackets,1991.79
2026-03-20,FLIPKART,Shirts,5144.27
2026-03-20,FLIPKART,T-Shirts,2181.87
2026-03-20,FLIPKART,Jeans,2915.97
2026-03-20,FLIPKART,Co-ords,1259.61
2026-03-20,FLIPKART,Trousers,1674.14
2026-03-20,FLIPKART,Jackets,1479.87
2026-03-20,AJIO,Shirts,3071.83
2026-03-20,AJIO,T-Shirts,2256.52
2026-03-20,AJIO,Jeans,1780.72
2026-03-20,AJIO,Co-ords,1221.63
2026-03-20,AJIO,Trousers,733.11
2026-03-20,AJIO,Jackets,611.56
2026-03-21,D2C_APP,Shirts,5562.16
2026-03-21,D2C_APP,T-Shirts,4261.49
2026-03-21,D2C_APP,Jeans,4022.05
2026-03-21,D2C_APP,Co-ords,3338.68
2026-03-21,D2C_APP,Trousers,3064.46
2026-03-21,D2C_APP,Jackets,1579.13
2026-03-21,D2C_WEB,Shirts,5439.12
2026-03-21,D2C_WEB,T-Shirts,4570.33
2026-03-21,D2C_WEB,Jeans,2480.75
2026-03-21,D2C_WEB,Co-ords,2059.89
2026-03-21,D2C_WEB,Trousers,1127.51
2026-03-21,D2C_WEB,Jackets,1447.31
2026-03-21,MYNTRA,Shirts,11452.64
2026-03-21,MYNTRA,T-Shirts,5630.5
2026-03-21,MYNTRA,Jeans,6842.53
2026-03-21,MYNTRA,Co-ords,3493.44
2026-03-21,MYNTRA,Trousers,2804.01
2026-03-21,MYNTRA,Jackets,2926.49
2026-03-21,FLIPKART,Shirts,6442.48
2026-03-21,FLIPKART,T-Shirts,2937.51
2026-03-21,FLIPKART,Jeans,4202.72
2026-03-21,FLIPKART,Co-ords,2905.32
2026-03-21,FLIPKART,Trousers,2218.55
2026-03-21,FLIPKART,Jackets,1163.29
2026-03-21,AJIO,Shirts,3144.97
2026-03-21,AJIO,T-Shirts,1854.85
2026-03-21,AJIO,Jeans,2374.11
2026-03-21,AJIO,Co-ords,1569.0
2026-03-21,AJIO,Trousers,1042.09
2026-03-21,AJIO,Jackets,967.64
2026-03-22,D2C_APP,Shirts,6669.85
2026-03-22,D2C_APP,T-Shirts,5153.6
2026-03-22,D2C_APP,Jeans,3090.78
2026-03-22,D2C_APP,Co-ords,2159.47
2026-03-22,D2C_APP,Trousers,1707.94
2026-03-22,D2C_APP,Jackets,2459.19
2026-03-22,D2C_WEB,Shirts,4321.27
2026-03-22,D2C_WEB,T-Shirts,2984.42
2026-03-22,D2C_WEB,Jeans,2417.86
2026-03-22,D2C_WEB,Co-ords,2580.45
2026-03-22,D2C_WEB,Trousers,1460.55
2026-03-22,D2C_WEB,Jackets,952.75
2026-03-22,MYNTRA,Shirts,10885.42
2026-03-22,MYNTRA,T-Shirts,7181.18
2026-03-22,MYNTRA,Jeans,6968.04
2026-03-22,MYNTRA,Co-ords,2886.52
2026-03-22,MYNTRA,Trousers,3935.87
2026-03-22,MYNTRA,Jackets,2425.83
2026-03-22,FLIPKART,Shirts,5684.9
2026-03-22,FLIPKART,T-Shirts,3979.59
2026-03-22,FLIPKART,Jeans,2927.31
2026-03-22,FLIPKART,Co-ords,1772.22
2026-03-22,FLIPKART,Trousers,2450.05
2026-03-22,FLIPKART,Jackets,1621.35
2026-03-22,AJIO,Shirts,2884.39
2026-03-22,AJIO,T-Shirts,1865.73
2026-03-22,AJIO,Jeans,2451.34
2026-03-22,AJIO,Co-ords,1242.04
2026-03-22,AJIO,Trousers,905.7
2026-03-22,AJIO,Jackets,1030.3
2026-03-23,D2C_APP,Shirts,4220.7
2026-03-23,D2C_APP,T-Shirts,4879.58
2026-03-23,D2C_APP,Jeans,2946.03
2026-03-23,D2C_APP,Co-ords,1849.45
2026-03-23,D2C_APP,Trousers,2184.11
2026-03-23,D2C_APP,Jackets,1694.97
2026-03-23,D2C_WEB,Shirts,4025.41
2026-03-23,D2C_WEB,T-Shirts,2138.24
2026-03-23,D2C_WEB,Jeans,2219.36
2026-03-23,D2C_WEB,Co-ords,1147.96
2026-03-23,D2C_WEB,Trousers,1075.8
2026-03-23,D2C_WEB,Jackets,1283.13
2026-03-23,MYNTRA,Shirts,6209.8
2026-03-23,MYNTRA,T-Shirts,4909.24
2026-03-23,MYNTRA,Jeans,3310.25
2026-03-23,MYNTRA,Co-ords,3584.26
2026-03-23,MYNTRA,Trousers,2251.8
2026-03-23,MYNTRA,Jackets,1989.4
2026-03-23,FLIPKART,Shirts,3868.52
2026-03-23,FLIPKART,T-Shirts,2216.3
2026-03-23,FLIPKART,Jeans,2048.54
2026-03-23,FLIPKART,Co-ords,2340.58
2026-03-23,FLIPKART,Trousers,1819.17
2026-03-23,FLIPKART,Jackets,1458.47
2026-03-23,AJIO,Shirts,2913.47
2026-03-23,AJIO,T-Shirts,2095.56
2026-03-23,AJIO,Jeans,1728.99
2026-03-23,AJIO,Co-ords,1049.43
2026-03-23,AJIO,Trousers,996.24
2026-03-23,AJIO,Jackets,568.83
2026-03-24,D2C_APP,Shirts,4100.46
2026-03-24,D2C_APP,T-Shirts,5294.02
2026-03-24,D2C_APP,Jeans,2399.52
2026-03-24,D2C_APP,Co-ords,2794.68
2026-03-24,D2C_APP,Trousers,1492.93
2026-03-24,D2C_APP,Jackets,1428.86
2026-03-24,D2C_WEB,Shirts,3573.68
2026-03-24,D2C_WEB,T-Shirts,3644.37
2026-03-24,D2C_WEB,Jeans,1786.37
2026-03-24,D2C_WEB,Co-ords,1689.87
2026-03-24,D2C_WEB,Trousers,884.79
2026-03-24,D2C_WEB,Jackets,995.97
2026-03-24,MYNTRA,Shirts,7472.95
2026-03-24,MYNTRA,T-Shirts,6038.3
2026-03-24,MYNTRA,Jeans,4586.65
2026-03-24,MYNTRA,Co-ords,3436.54
2026-03-24,MYNTRA,Trousers,1563.8
2026-03-24,MYNTRA,Jackets,1994.52
2026-03-24,FLIPKART,Shirts,5286.09
2026-03-24,FLIPKART,T-Shirts,3520.98
2026-03-24,FLIPKART,Jeans,1876.51
2026-03-24,FLIPKART,Co-ords,1795.92
2026-03-24,FLIPKART,Trousers,1331.95
2026-03-24,FLIPKART,Jackets,1404.65
2026-03-24,AJIO,Shirts,2982.51
2026-03-24,AJIO,T-Shirts,1333.56
2026-03-24,AJIO,Jeans,1266.06
2026-03-24,AJIO,Co-ords,1086.21
2026-03-24,AJIO,Trousers,649.9
2026-03-24,AJIO,Jackets,450.14
2026-03-25,D2C_APP,Shirts,3993.32
2026-03-25,D2C_APP,T-Shirts,4334.14
2026-03-25,D2C_APP,Jeans,4373.14
2026-03-25,D2C_APP,Co-ords,2976.59
2026-03-25,D2C_APP,Trousers,1478.82
2026-03-25,D2C_APP,Jackets,2009.66
2026-03-25,D2C_WEB,Shirts,4512.65
2026-03-25,D2C_WEB,T-Shirts,1976.07
2026-03-25,D2C_WEB,Jeans,2237.87
2026-03-25,D2C_WEB,Co-ords,1979.16
2026-03-25,D2C_WEB,Trousers,1483.21
2026-03-25,D2C_WEB,Jackets,859.8
2026-03-25,MYNTRA,Shirts,8358.39
2026-03-25,MYNTRA,T-Shirts,3827.26
2026-03-25,MYNTRA,Jeans,4273.83
2026-03-25,MYNTRA,Co-ords,3391.51
2026-03-25,MYNTRA,Trousers,1834.63
2026-03-25,MYNTRA,Jackets,2054.56
2026-03-25,FLIPKART,Shirts,4870.19
2026-03-25,FLIPKART,T-Shirts,2419.86
2026-03-25,FLIPKART,Jeans,2679.29
2026-03-25,FLIPKART,Co-ords,2291.01
2026-03-25,FLIPKART,Trousers,1044.85
2026-03-25,FLIPKART,Jackets,1477.71
2026-03-25,AJIO,Shirts,1766.79
2026-03-25,AJIO,T-Shirts,2116.61
2026-03-25,AJIO,Jeans,1900.03
2026-03-25,AJIO,Co-ords,968.66
2026-03-25,AJIO,Trousers,741.33
2026-03-25,AJIO,Jackets,467.18
2026-03-26,D2C_APP,Shirts,5842.03
2026-03-26,D2C_APP,T-Shirts,4849.24
2026-03-26,D2C_APP,Jeans,4336.18
2026-03-26,D2C_APP,Co-ords,2240.19
2026-03-26,D2C_APP,Trousers,2251.89
2026-03-26,D2C_APP,Jackets,1646.64
