return_id,order_id,return_date,return_reason,refund_amount,reverse_logistics_cost
RT0065856,SN260227065856,2026-03-13,Size issue,1110.52,80
RT0065857,SN251120065857,2025-11-29,Late delivery,1107.57,80
RT0065858,SN260129065858,2026-02-02,Size issue,690.67,80
RT0065859,SN251010065859,2025-10-22,Style/fit not as expected,1714.66,80
RT0065862,SN251001065862,2025-10-04,Quality not as expected,1057.54,80
RT0065874,SN260305065874,2026-03-16,Quality not as expected,770.54,0
RT0065876,SN260114065876,2026-01-28,Size issue,1728.77,80
RT0065884,SN251210065884,2025-12-12,Late delivery,1396.18,80
RT0065889,SN260129065889,2026-02-02,Quality not as expected,1704.11,80
RT0065914,SN251117065914,2025-11-30,Size issue,1298.82,80
RT0065919,SN251222065919,2025-12-26,Quality not as expected,1785.11,80
RT0065922,SN260222065922,2026-03-02,Changed mind,2676.9,0
RT0065925,SN251113065925,2025-11-23,Late delivery,3706.68,80
RT0065932,SN251104065932,2025-11-10,Changed mind,1693.59,80
RT0065940,SN260218065940,2026-03-02,Changed mind,3696.32,80
RT0065945,SN251121065945,2025-11-25,Size issue,1518.45,80
RT0065962,SN251018065962,2025-10-25,Quality not as expected,1203.23,80
RT0065972,SN251113065972,2025-11-23,Quality not as expected,973.04,80
RT0065979,SN251104065979,2025-11-11,Quality not as expected,2104.29,80
RT0066001,SN251022066001,2025-10-24,Size issue,4744.9,0
RT0066002,SN251017066002,2025-10-19,Quality not as expected,520.2,80
RT0066011,SN260118066011,2026-01-31,Quality not as expected,1931.11,0
RT0066017,SN260207066017,2026-02-09,Size issue,1161.94,80
RT0066025,SN251117066025,2025-11-25,Late delivery,1532.13,80
RT0066033,SN260206066033,2026-02-16,Size issue,3536.19,80
RT0066035,SN251230066035,2026-01-03,Size issue,1208.15,80
RT0066042,SN251213066042,2025-12-20,Size issue,2360.56,80
RT0066045,SN260131066045,2026-02-03,Quality not as expected,1625.26,0
RT0066049,SN260202066049,2026-02-07,Size issue,1814.37,80
RT0066051,SN260128066051,2026-02-06,Size issue,1465.35,80
RT0066056,SN260102066056,2026-01-14,Quality not as expected,1903.11,80
RT0066063,SN251210066063,2025-12-20,Quality not as expected,2450.27,80
RT0066070,SN251226066070,2025-12-30,Style/fit not as expected,2603.6,80
RT0066079,SN251015066079,2025-10-29,Late delivery,1229.76,80
RT0066092,SN251112066092,2025-11-22,Style/fit not as expected,769.55,80
RT0066097,SN260102066097,2026-01-16,Changed mind,566.54,80
RT0066102,SN260218066102,2026-03-01,Style/fit not as expected,1173.56,80
RT0066107,SN251230066107,2026-01-01,Size issue,2061.56,80
RT0066110,SN251006066110,2025-10-16,Style/fit not as expected,1821.51,80
RT0066115,SN260125066115,2026-01-28,Changed mind,1474.0,80
RT0066127,SN260106066127,2026-01-12,Style/fit not as expected,2578.97,80
RT0066136,SN251014066136,2025-10-19,Size issue,1343.53,80
RT0066146,SN251213066146,2025-12-24,Quality not as expected,2424.06,80
RT0066155,SN260122066155,2026-01-24,Wrong item delivered,1455.51,80
RT0066157,SN251016066157,2025-10-26,Style/fit not as expected,1753.63,80
RT0066164,SN251118066164,2025-11-25,Size issue,3185.9,80
RT0066185,SN251212066185,2025-12-25,Quality not as expected,4475.44,80
RT0066191,SN260316066191,2026-03-30,Quality not as expected,1855.77,80
RT0066213,SN251010066213,2025-10-23,Size issue,5843.97,80
RT0066217,SN251031066217,2025-11-05,Style/fit not as expected,1267.33,80
RT0066224,SN251126066224,2025-12-01,Size issue,1509.86,80
RT0066225,SN260116066225,2026-01-27,Quality not as expected,2297.66,80
RT0066232,SN260315066232,2026-03-21,Size issue,1836.6,80
RT0066244,SN251030066244,2025-11-02,Late delivery,1347.05,80
RT0066256,SN251023066256,2025-11-04,Size issue,1627.82,80
RT0066258,SN251118066258,2025-11-27,Size issue,1349.52,80
RT0066259,SN251004066259,2025-10-08,Size issue,1649.59,80
RT0066260,SN260303066260,2026-03-15,Size issue,1285.18,80
RT0066262,SN260302066262,2026-03-05,Wrong item delivered,1756.77,80
RT0066266,SN251023066266,2025-11-04,Quality not as expected,1885.19,80
RT0066271,SN260206066271,2026-02-15,Changed mind,2008.37,80
RT0066278,SN251228066278,2026-01-08,Style/fit not as expected,1362.25,80
RT0066284,SN260226066284,2026-03-05,Style/fit not as expected,1739.76,80
RT0066285,SN251116066285,2025-11-26,Size issue,2816.1,80
RT0066288,SN260226066288,2026-03-11,Changed mind,1167.31,80
RT0066297,SN251113066297,2025-11-26,Size issue,1384.67,80
RT0066298,SN251111066298,2025-11-22,Size issue,1091.31,80
RT0066299,SN251114066299,2025-11-21,Size issue,1006.42,80
RT0066300,SN251115066300,2025-11-29,Late delivery,1521.96,80
RT0066305,SN251218066305,2025-12-21,Quality not as expected,1586.11,80
RT0066307,SN260303066307,2026-03-17,Size issue,1061.27,80
RT0066310,SN251223066310,2025-12-30,Quality not as expected,1712.74,80
RT0066311,SN251201066311,2025-12-13,Size issue,2507.2,80
RT0066317,SN260210066317,2026-02-16,Changed mind,1096.66,80
RT0066328,SN251129066328,2025-12-08,Style/fit not as expected,1405.72,80
RT0066334,SN260318066334,2026-03-30,Quality not as expected,1423.78,80
RT0066340,SN251006066340,2025-10-17,Quality not as expected,1976.54,80
RT0066345,SN260130066345,2026-02-07,Quality not as expected,2359.32,80
RT0066348,SN260203066348,2026-02-08,Size issue,3036.03,0
RT0066350,SN251112066350,2025-11-22,Late delivery,1371.24,80
RT0066352,SN251113066352,2025-11-22,Style/fit not as expected,1868.15,80
RT0066367,SN251021066367,2025-10-31,Style/fit not as expected,1803.99,80
RT0066378,SN251013066378,2025-10-24,Size issue,1144.2,80
RT0066379,SN251015066379,2025-10-19,Late delivery,1053.53,80
RT0066387,SN251229066387,2026-01-04,Size issue,3821.96,80
RT0066406,SN251224066406,2025-12-28,Size issue,1405.33,80
RT0066411,SN260125066411,2026-01-30,Size issue,669.8,0
RT0066418,SN251023066418,2025-10-25,Style/fit not as expected,1666.21,80
RT0066420,SN260304066420,2026-03-17,Size issue,2788.14,80
RT0066421,SN251209066421,2025-12-12,Quality not as expected,1139.26,80
RT0066429,SN251128066429,2025-12-08,Style/fit not as expected,1063.36,80
RT0066435,SN251221066435,2025-12-30,Quality not as expected,3456.76,80
RT0066437,SN260129066437,2026-02-09,Style/fit not as expected,1300.34,80
RT0066448,SN251114066448,2025-11-20,Size issue,1133.5,80
RT0066451,SN251024066451,2025-10-27,Size issue,1061.12,80
RT0066465,SN251001066465,2025-10-09,Changed mind,2233.36,80
RT0066473,SN260317066473,2026-03-24,Style/fit not as expected,2030.16,80
RT0066482,SN260212066482,2026-02-19,Changed mind,4305.51,80
RT0066491,SN260120066491,2026-01-23,Changed mind,1598.21,80
RT0066497,SN251106066497,2025-11-08,Quality not as expected,2789.7,0
RT0066498,SN251015066498,2025-10-28,Size issue,1275.67,80
RT0066501,SN251011066501,2025-10-18,Quality not as expected,929.74,80
RT0066507,SN251121066507,2025-12-02,Late delivery,3481.74,80
RT0066510,SN251001066510,2025-10-15,Size issue,2277.29,80
RT0066516,SN260308066516,2026-03-10,Quality not as expected,2526.04,80
RT0066518,SN260203066518,2026-02-08,Late delivery,2518.9,80
RT0066527,SN260308066527,2026-03-17,Style/fit not as expected,1446.41,80
RT0066530,SN251225066530,2025-12-29,Size issue,1631.6,80
RT0066572,SN260307066572,2026-03-13,Quality not as expected,3021.32,80
RT0066576,SN251110066576,2025-11-13,Wrong item delivered,1455.76,80
RT0066577,SN251227066577,2026-01-05,Style/fit not as expected,927.08,80
RT0066582,SN251118066582,2025-11-21,Size issue,2701.44,80
RT0066583,SN251223066583,2026-01-06,Changed mind,1210.59,80
RT0066584,SN260214066584,2026-02-28,Style/fit not as expected,1305.96,80
RT0066585,SN260317066585,2026-03-30,Quality not as expected,1061.37,80
RT0066587,SN260302066587,2026-03-14,Size issue,1298.31,80
RT0066600,SN260224066600,2026-02-26,Size issue,1086.62,80
RT0066621,SN260120066621,2026-01-23,Style/fit not as expected,2019.76,80
RT0066640,SN260121066640,2026-02-04,Wrong item delivered,1824.79,80
RT0066645,SN251106066645,2025-11-16,Size issue,1582.12,80
RT0066646,SN260226066646,2026-03-06,Size issue,1160.15,80
RT0066666,SN251008066666,2025-10-18,Quality not as expected,844.49,80
RT0066668,SN251227066668,2025-12-31,Size issue,1435.54,80
RT0066674,SN251008066674,2025-10-14,Size issue,5202.78,0
RT0066675,SN251111066675,2025-11-23,Style/fit not as expected,1858.76,80
RT0066677,SN260213066677,2026-02-17,Quality not as expected,5026.53,80
RT0066679,SN251129066679,2025-12-13,Style/fit not as expected,1062.92,80
RT0066680,SN251226066680,2025-12-30,Size issue,5757.9,80
RT0066681,SN260316066681,2026-03-27,Size issue,814.85,80
RT0066682,SN251003066682,2025-10-16,Quality not as expected,2066.64,80
RT0066683,SN251113066683,2025-11-25,Size issue,1788.76,80
RT0066684,SN260311066684,2026-03-13,Quality not as expected,1684.8,80
RT0066685,SN260101066685,2026-01-08,Size issue,3082.02,80
RT0066689,SN251007066689,2025-10-10,Style/fit not as expected,2535.23,80
RT0066710,SN251016066710,2025-10-21,Style/fit not as expected,2187.03,80
RT0066720,SN260228066720,2026-03-12,Size issue,3897.1,80
RT0066723,SN260116066723,2026-01-26,Size issue,946.07,80
RT0066731,SN260221066731,2026-02-23,Wrong item delivered,1574.96,80
RT0066736,SN251212066736,2025-12-18,Size issue,1406.25,80
RT0066745,SN260305066745,2026-03-08,Size issue,2426.78,80
RT0066750,SN260119066750,2026-01-31,Size issue,1452.32,80
RT0066754,SN260318066754,2026-03-20,Size issue,1416.92,80
RT0066756,SN260206066756,2026-02-11,Quality not as expected,1604.2,80
RT0066765,SN260113066765,2026-01-25,Size issue,597.93,80
RT0066769,SN251119066769,2025-11-26,Quality not as expected,436.71,80
RT0066774,SN251123066774,2025-11-27,Size issue,1215.11,80
RT0066779,SN260216066779,2026-02-25,Late delivery,4331.4,80
RT0066782,SN260126066782,2026-02-04,Changed mind,1719.32,0
RT0066791,SN251114066791,2025-11-25,Size issue,1033.0,80
RT0066792,SN251005066792,2025-10-13,Size issue,3431.26,80
RT0066795,SN251123066795,2025-11-27,Size issue,2376.46,80
RT0066798,SN251231066798,2026-01-03,Size issue,2497.98,0
RT0066803,SN251129066803,2025-12-12,Quality not as expected,2884.18,0
RT0066821,SN260325066821,2026-03-27,Size issue,1075.26,80
RT0066822,SN251125066822,2025-11-27,Quality not as expected,2199.4,80
RT0066826,SN251213066826,2025-12-18,Size issue,1443.81,80
RT0066827,SN260116066827,2026-01-20,Style/fit not as expected,4175.76,80
RT0066829,SN260222066829,2026-03-05,Size issue,4202.91,80
RT0066840,SN251125066840,2025-12-06,Size issue,1396.27,80
RT0066865,SN251003066865,2025-10-12,Quality not as expected,1660.48,80
RT0066867,SN251222066867,2025-12-29,Size issue,2736.69,80
RT0066883,SN260316066883,2026-03-21,Style/fit not as expected,1924.76,80
RT0066885,SN251013066885,2025-10-26,Size issue,1197.51,80
RT0066897,SN260219066897,2026-02-26,Size issue,1826.82,80
RT0066917,SN260322066917,2026-03-31,Changed mind,2654.0,80
RT0066921,SN251215066921,2025-12-27,Size issue,919.58,80
RT0066928,SN251018066928,2025-10-23,Size issue,1353.13,80
RT0066933,SN251126066933,2025-12-03,Style/fit not as expected,2684.34,80
RT0066940,SN251118066940,2025-11-27,Size issue,973.65,80
RT0066950,SN251210066950,2025-12-12,Quality not as expected,1208.58,80
RT0066953,SN260217066953,2026-02-23,Quality not as expected,1179.6,80
RT0066956,SN260112066956,2026-01-16,Changed mind,4117.65,80
RT0066959,SN260106066959,2026-01-20,Late delivery,1040.96,80
RT0066973,SN260113066973,2026-01-16,Style/fit not as expected,1189.73,80
RT0066977,SN260325066977,2026-03-27,Size issue,2516.27,80
RT0066985,SN260116066985,2026-01-30,Changed mind,1934.29,80
RT0066989,SN251108066989,2025-11-22,Size issue,1012.91,80
RT0066994,SN251103066994,2025-11-16,Changed mind,1467.78,80
RT0066995,SN251212066995,2025-12-23,Wrong item delivered,2615.4,80
RT0066996,SN260115066996,2026-01-26,Quality not as expected,1276.89,80
RT0066997,SN251128066997,2025-12-03,Style/fit not as expected,872.23,80
RT0067001,SN251204067001,2025-12-16,Size issue,1372.87,80
RT0067009,SN251204067009,2025-12-11,Style/fit not as expected,3821.14,80
RT0067010,SN251226067010,2025-12-30,Size issue,2322.66,80
RT0067013,SN251215067013,2025-12-23,Size issue,2561.78,80
RT0067014,SN251029067014,2025-11-04,Size issue,1681.29,80
RT0067023,SN251009067023,2025-10-13,Size issue,4110.62,80
RT0067033,SN260209067033,2026-02-21,Wrong item delivered,1574.99,80
RT0067035,SN260214067035,2026-02-16,Size issue,1394.1,80
RT0067039,SN251229067039,2026-01-09,Changed mind,1849.5,80
RT0067044,SN260308067044,2026-03-14,Style/fit not as expected,2630.34,80
RT0067046,SN251210067046,2025-12-14,Wrong item delivered,1382.28,80
RT0067058,SN251127067058,2025-12-03,Size issue,2619.04,80
RT0067059,SN251004067059,2025-10-09,Size issue,1288.23,80
RT0067063,SN251003067063,2025-10-10,Size issue,1626.04,0
RT0067069,SN251218067069,2025-12-28,Size issue,1576.53,80
RT0067072,SN260121067072,2026-01-28,Changed mind,1336.85,0
RT0067077,SN260319067077,2026-03-23,Late delivery,3398.42,80
RT0067078,SN260110067078,2026-01-22,Size issue,1144.49,0
RT0067082,SN260305067082,2026-03-09,Style/fit not as expected,788.44,80
RT0067086,SN260211067086,2026-02-17,Size issue,1573.35,80
RT0067087,SN251217067087,2025-12-27,Late delivery,5581.0,80
RT0067089,SN251211067089,2025-12-15,Quality not as expected,2270.26,80
RT0067096,SN251113067096,2025-11-21,Style/fit not as expected,2726.42,80
RT0067098,SN251212067098,2025-12-25,Size issue,1443.62,80
RT0067107,SN260218067107,2026-03-01,Wrong item delivered,1058.52,80
RT0067112,SN260104067112,2026-01-14,Size issue,3212.38,80
RT0067120,SN260322067120,2026-03-27,Size issue,1110.27,80
RT0067124,SN260113067124,2026-01-19,Style/fit not as expected,2613.74,80
RT0067133,SN251002067133,2025-10-13,Size issue,2352.42,80
RT0067140,SN251008067140,2025-10-13,Changed mind,929.48,80
RT0067159,SN251024067159,2025-10-30,Style/fit not as expected,2150.79,80
RT0067164,SN251002067164,2025-10-15,Quality not as expected,1371.18,0
RT0067166,SN251117067166,2025-11-20,Late delivery,1150.66,80
RT0067170,SN251111067170,2025-11-21,Changed mind,1912.15,80
RT0067214,SN260320067214,2026-03-27,Size issue,1000.47,80
RT0067222,SN251202067222,2025-12-08,Quality not as expected,1201.08,0
RT0067226,SN251222067226,2025-12-27,Size issue,768.85,80
RT0067228,SN251023067228,2025-10-28,Quality not as expected,1043.03,80
RT0067232,SN251218067232,2025-12-20,Size issue,2914.21,80
RT0067235,SN260116067235,2026-01-23,Late delivery,1345.79,80
RT0067238,SN260220067238,2026-03-04,Size issue,2464.76,80
RT0067240,SN260208067240,2026-02-19,Late delivery,2678.47,80
RT0067242,SN260301067242,2026-03-04,Size issue,1869.69,80
RT0067250,SN251020067250,2025-11-03,Quality not as expected,3726.74,80
RT0067252,SN251223067252,2025-12-31,Style/fit not as expected,2525.96,80
RT0067253,SN251030067253,2025-11-02,Quality not as expected,2094.14,80
RT0067257,SN260114067257,2026-01-22,Size issue,1265.98,80
RT0067264,SN251227067264,2026-01-06,Size issue,2196.44,80
RT0067267,SN260201067267,2026-02-08,Quality not as expected,880.55,80
RT0067277,SN260105067277,2026-01-14,Quality not as expected,650.37,80
RT0067280,SN260323067280,2026-03-26,Size issue,3220.0,0
RT0067286,SN260218067286,2026-02-26,Style/fit not as expected,4309.36,80
RT0067296,SN260116067296,2026-01-24,Late delivery,1120.8,80
RT0067305,SN260129067305,2026-02-07,Quality not as expected,3152.28,80
RT0067315,SN251030067315,2025-11-05,Size issue,796.36,80
RT0067316,SN260310067316,2026-03-19,Changed mind,2237.58,80
RT0067317,SN251208067317,2025-12-10,Changed mind,1626.41,80
RT0067321,SN251212067321,2025-12-22,Size issue,2733.42,80
RT0067339,SN260109067339,2026-01-12,Style/fit not as expected,1488.89,80
RT0067349,SN260115067349,2026-01-26,Style/fit not as expected,1371.92,80
RT0067351,SN260311067351,2026-03-23,Size issue,1774.32,80
RT0067359,SN260228067359,2026-03-03,Quality not as expected,2445.92,80
RT0067363,SN251216067363,2025-12-18,Size issue,1086.71,80
RT0067365,SN251018067365,2025-11-01,Style/fit not as expected,1891.17,80
RT0067366,SN260225067366,2026-02-28,Quality not as expected,1226.2,80
RT0067367,SN251230067367,2026-01-07,Size issue,1131.57,80
RT0067372,SN251105067372,2025-11-15,Size issue,1255.64,80
RT0067373,SN251218067373,2026-01-01,Quality not as expected,1384.96,80
RT0067389,SN251107067389,2025-11-14,Size issue,2021.11,80
RT0067391,SN251220067391,2025-12-24,Late delivery,1191.01,80
RT0067393,SN251203067393,2025-12-09,Size issue,1990.01,0
RT0067399,SN260210067399,2026-02-20,Changed mind,2587.62,80
RT0067406,SN251114067406,2025-11-22,Size issue,1187.31,80
RT0067409,SN251111067409,2025-11-16,Style/fit not as expected,2031.44,80
RT0067410,SN260321067410,2026-03-25,Style/fit not as expected,1090.29,80
RT0067412,SN260218067412,2026-03-02,Size issue,1726.49,80
RT0067415,SN251118067415,2025-11-20,Size issue,1404.64,80
RT0067416,SN251224067416,2026-01-02,Quality not as expected,1918.21,80
RT0067422,SN251129067422,2025-12-03,Size issue,2085.62,80
RT0067426,SN251109067426,2025-11-21,Style/fit not as expected,1586.73,80
RT0067435,SN260325067435,2026-03-29,Style/fit not as expected,1188.22,80
RT0067441,SN251203067441,2025-12-12,Size issue,1762.95,80
RT0067445,SN260316067445,2026-03-28,Style/fit not as expected,2688.14,80
RT0067454,SN260320067454,2026-03-29,Changed mind,1946.63,80
RT0067456,SN251031067456,2025-11-14,Size issue,1545.34,80
RT0067462,SN260112067462,2026-01-19,Style/fit not as expected,1016.62,80
RT0067468,SN251206067468,2025-12-19,Size issue,1616.01,80
RT0067469,SN251114067469,2025-11-23,Size issue,1757.62,80
RT0067480,SN260204067480,2026-02-14,Size issue,1696.64,80
RT0067485,SN260316067485,2026-03-18,Size issue,1224.91,80
RT0067487,SN260220067487,2026-02-24,Late delivery,1057.92,80
RT0067493,SN251225067493,2025-12-30,Late delivery,1277.69,80
RT0067497,SN251231067497,2026-01-03,Size issue,1238.37,80
RT0067510,SN251104067510,2025-11-18,Style/fit not as expected,1986.57,80
RT0067515,SN251110067515,2025-11-23,Quality not as expected,2188.26,80
RT0067521,SN260121067521,2026-01-26,Size issue,2074.0,80
RT0067526,SN260206067526,2026-02-10,Size issue,3126.3,80
RT0067534,SN251021067534,2025-10-27,Size issue,1738.44,80
RT0067536,SN260116067536,2026-01-18,Quality not as expected,2363.18,80
RT0067555,SN260314067555,2026-03-22,Changed mind,3017.67,80
RT0067556,SN251113067556,2025-11-21,Quality not as expected,2239.32,80
RT0067570,SN260318067570,2026-03-28,Size issue,1527.13,80
RT0067571,SN260110067571,2026-01-24,Size issue,1123.13,80
RT0067572,SN260120067572,2026-02-01,Size issue,2032.42,80
RT0067579,SN260124067579,2026-02-06,Size issue,1340.65,80
RT0067581,SN260224067581,2026-03-03,Size issue,2090.73,0
RT0067587,SN251113067587,2025-11-19,Size issue,797.15,80
RT0067588,SN251016067588,2025-10-29,Quality not as expected,1325.15,80
RT0067592,SN251126067592,2025-12-06,Size issue,1684.65,80
RT0067599,SN260313067599,2026-03-24,Quality not as expected,1231.83,80
RT0067602,SN251022067602,2025-10-29,Style/fit not as expected,2066.51,80
RT0067604,SN251201067604,2025-12-13,Style/fit not as expected,1404.95,80
RT0067614,SN251112067614,2025-11-23,Size issue,1280.72,80
